"Pos","Name","Ct.SYBR","Ct.Mean.SYBR","Ct.Dev..SYBR","Amount.SYBR..Copies.","Amount.Mean.SYBR","Amount.Dev..SYBR","Target.SYBR","fileName","tissue","EH_ID"
"F8","ILWE_AA_0461","20.99",20.98,"0.01","1",NA,NA,"mouse "," QPCR12.06.2018.XLS.csv","ILWE","AA_0461"
"F9","ILWE_AA_0461","20.97",20.98,"0.01","1",NA,NA,"mouse "," QPCR12.06.2018.XLS.csv","ILWE","AA_0461"
"F10","ILWE_AA_0461","33.07",33.95,"0.79","1",NA,NA,"eimeria "," QPCR12.06.2018.XLS.csv","ILWE","AA_0461"
"F11","ILWE_AA_0461","34.21",33.95,"0.79","1",NA,NA,"eimeria "," QPCR12.06.2018.XLS.csv","ILWE","AA_0461"
"F12","ILWE_AA_0461","34.59",33.95,"0.79","1",NA,NA,"eimeria "," QPCR12.06.2018.XLS.csv","ILWE","AA_0461"
"G1","ILWE_AA_0462","22.15",22.7,"1.11","1",NA,NA,"mouse "," QPCR12.06.2018.XLS.csv","ILWE","AA_0462"
"G2","ILWE_AA_0462","23.97",22.7,"1.11","1",NA,NA,"mouse "," QPCR12.06.2018.XLS.csv","ILWE","AA_0462"
"G3","ILWE_AA_0462","21.98",22.7,"1.11","1",NA,NA,"mouse "," QPCR12.06.2018.XLS.csv","ILWE","AA_0462"
"G4","ILWE_AA_0462","33.79",33.81,"0.04","1",NA,NA,"eimeria "," QPCR12.06.2018.XLS.csv","ILWE","AA_0462"
"G5","ILWE_AA_0462","33.85",33.81,"0.04","1",NA,NA,"eimeria "," QPCR12.06.2018.XLS.csv","ILWE","AA_0462"
"G6","ILWE_AA_0462","33.78",33.81,"0.04","1",NA,NA,"eimeria "," QPCR12.06.2018.XLS.csv","ILWE","AA_0462"
"G7","ILWE_AA_0463","21.16",21.23,"0.08","1",NA,NA,"mouse "," QPCR12.06.2018.XLS.csv","ILWE","AA_0463"
"G8","ILWE_AA_0463","21.22",21.23,"0.08","1",NA,NA,"mouse "," QPCR12.06.2018.XLS.csv","ILWE","AA_0463"
"G9","ILWE_AA_0463","21.32",21.23,"0.08","1",NA,NA,"mouse "," QPCR12.06.2018.XLS.csv","ILWE","AA_0463"
"G10","ILWE_AA_0463","33.17",33.48,"0.87","1",NA,NA,"eimeria "," QPCR12.06.2018.XLS.csv","ILWE","AA_0463"
"G11","ILWE_AA_0463","32.81",33.48,"0.87","1",NA,NA,"eimeria "," QPCR12.06.2018.XLS.csv","ILWE","AA_0463"
"G12","ILWE_AA_0463","34.46",33.48,"0.87","1",NA,NA,"eimeria "," QPCR12.06.2018.XLS.csv","ILWE","AA_0463"
"A1","CEWE_AA_0379","21.44",20.79,"0.96","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0379"
"A2","CEWE_AA_0379","21.26",20.79,"0.96","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0379"
"A3","CEWE_AA_0379","19.68",20.79,"0.96","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0379"
"A4","CEWE_AA_0379","28.19",28.63,"0.38","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0379"
"A5","CEWE_AA_0379","28.79",28.63,"0.38","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0379"
"A6","CEWE_AA_0379","28.9",28.63,"0.38","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0379"
"A7","ILWE_AA_0379","22.58",22.76,"0.27","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0379"
"A8","ILWE_AA_0379","22.63",22.76,"0.27","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0379"
"A9","ILWE_AA_0379","23.06",22.76,"0.27","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0379"
"A10","ILWE_AA_0134","33.22",33.69,"0.47","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0134"
"A11","ILWE_AA_0134","33.72",33.69,"0.47","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0134"
"A12","ILWE_AA_0134","34.15",33.69,"0.47","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0134"
"B1","CEWE_AA_0380","21.94",22.12,"0.17","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0380"
"B2","CEWE_AA_0380","22.15",22.12,"0.17","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0380"
"B3","CEWE_AA_0380","22.27",22.12,"0.17","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0380"
"B4","CEWE_AA_0380","33.06",32.81,"0.4","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0380"
"B5","CEWE_AA_0380","32.34",32.81,"0.4","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0380"
"B6","CEWE_AA_0380","33.02",32.81,"0.4","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0380"
"B7","ILWE_AA_0380","22.28",22.31,"0.06","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0380"
"B8","ILWE_AA_0380","22.27",22.31,"0.06","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0380"
"B9","ILWE_AA_0380","22.38",22.31,"0.06","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0380"
"B10","ILWE_AA_0380","33.38",32.37,"1.09","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0380"
"B11","ILWE_AA_0380","31.21",32.37,"1.09","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0380"
"B12","ILWE_AA_0380","32.52",32.37,"1.09","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0380"
"C1","CEWE_AA_0388","23.8",23.81,"0.08","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0388"
"C2","CEWE_AA_0388","23.74",23.81,"0.08","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0388"
"C3","CEWE_AA_0388","23.9",23.81,"0.08","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0388"
"C4","CEWE_AA_0388","34.12",33.67,"0.59","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0388"
"C5","CEWE_AA_0388","33.89",33.67,"0.59","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0388"
"C6","CEWE_AA_0388","33",33.67,"0.59","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0388"
"C7","ILWE_AA_0388","20.98",21.24,"0.27","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0388"
"C8","ILWE_AA_0388","21.52",21.24,"0.27","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0388"
"C9","ILWE_AA_0388","21.22",21.24,"0.27","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0388"
"C10","ILWE_AA_0388","31.71",32.26,"0.5","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0388"
"C11","ILWE_AA_0388","32.38",32.26,"0.5","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0388"
"C12","ILWE_AA_0388","32.69",32.26,"0.5","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0388"
"D1","CEWE_AA_0389","19.81",19.72,"0.18","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0389"
"D2","CEWE_AA_0389","19.82",19.72,"0.18","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0389"
"D3","CEWE_AA_0389","19.51",19.72,"0.18","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0389"
"D4","CEWE_AA_0389","28.88",27.05,"3.48","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0389"
"D5","CEWE_AA_0389","29.24",27.05,"3.48","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0389"
"D6","CEWE_AA_0389","23.04",27.05,"3.48","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0389"
"D7","ILWE_AA_0393","22.28",22.38,"0.1","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0393"
"D8","ILWE_AA_0393","22.4",22.38,"0.1","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0393"
"D9","ILWE_AA_0393","22.47",22.38,"0.1","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0393"
"D10","ILWE_AA_0393","32.85",31.86,"0.87","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0393"
"D11","ILWE_AA_0393","31.25",31.86,"0.87","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0393"
"D12","ILWE_AA_0393","31.48",31.86,"0.87","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0393"
"E1","CEWE_AA_0390","20.66",21.03,"0.4","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0390"
"E2","CEWE_AA_0390","21.45",21.03,"0.4","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0390"
"E3","CEWE_AA_0390","20.99",21.03,"0.4","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0390"
"E4","CEWE_AA_0390","23.11",23.28,"0.17","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0390"
"E5","CEWE_AA_0390","23.45",23.28,"0.17","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0390"
"E6","CEWE_AA_0390","23.28",23.28,"0.17","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0390"
"E7","ILWE_AA_0394","20.37",21.31,"0.96","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0394"
"E8","ILWE_AA_0394","21.27",21.31,"0.96","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0394"
"E9","ILWE_AA_0394","22.29",21.31,"0.96","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0394"
"E10","ILWE_AA_0394","32.15",32.15,"0.19","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0394"
"E11","ILWE_AA_0394","32.35",32.15,"0.19","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0394"
"E12","ILWE_AA_0394","31.96",32.15,"0.19","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0394"
"F1","CEWE_AA_0400","22.66",22.79,"0.36","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0400"
"F2","CEWE_AA_0400","23.2",22.79,"0.36","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0400"
"F3","CEWE_AA_0400","22.52",22.79,"0.36","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0400"
"F4","CEWE_AA_0400","32.32",32.63,"0.45","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0400"
"F5","CEWE_AA_0400","33.14",32.63,"0.45","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0400"
"F6","CEWE_AA_0400","32.42",32.63,"0.45","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0400"
"F7","ILWE_AA_0395","21.22",21.08,"0.26","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0395"
"F8","ILWE_AA_0395","21.25",21.08,"0.26","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0395"
"F9","ILWE_AA_0395","20.78",21.08,"0.26","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0395"
"F10","ILWE_AA_0395","31.86",31.39,"0.97","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0395"
"F11","ILWE_AA_0395","30.27",31.39,"0.97","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0395"
"F12","ILWE_AA_0395","32.04",31.39,"0.97","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0395"
"G1","CEWE_AA_0401","22.43",22.97,"0.8","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0401"
"G2","CEWE_AA_0401","23.89",22.97,"0.8","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0401"
"G3","CEWE_AA_0401","22.58",22.97,"0.8","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0401"
"G4","CEWE_AA_0401","32.41",32.21,"0.17","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0401"
"G5","CEWE_AA_0401","32.14",32.21,"0.17","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0401"
"G6","CEWE_AA_0401","32.08",32.21,"0.17","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","CEWE","AA_0401"
"G7","ILWE_AA_0396","23.49",23.3,"0.17","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0396"
"G8","ILWE_AA_0396","23.22",23.3,"0.17","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0396"
"G9","ILWE_AA_0396","23.19",23.3,"0.17","1",NA,NA,"mouse "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0396"
"G10","ILWE_AA_0396","33.82",33.58,"0.23","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0396"
"G11","ILWE_AA_0396","33.57",33.58,"0.23","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0396"
"G12","ILWE_AA_0396","33.36",33.58,"0.23","1",NA,NA,"eimeria "," QPCR12.06.2018part2.XLS.csv","ILWE","AA_0396"
"A1","CEWE_AA_0382","20.92",20.9,"0.09","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0382"
"A2","CEWE_AA_0382","20.96",20.9,"0.09","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0382"
"A3","CEWE_AA_0382","20.8",20.9,"0.09","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0382"
"A4","CEWE_AA_0282","30.83",31.46,"0.55","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0282"
"A5","CEWE_AA_0282","31.75",31.46,"0.55","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0282"
"A6","CEWE_AA_0282","31.81",31.46,"0.55","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0282"
"A7","ILWE_AA_0268","21.5",22.59,"0.97","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0268"
"A8","ILWE_AA_0268","22.94",22.59,"0.97","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0268"
"A9","ILWE_AA_0268","23.34",22.59,"0.97","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0268"
"A10","ILWE_AA_0268","34.96",34.97,"0.39","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0268"
"A11","ILWE_AA_0268","35.37",34.97,"0.39","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0268"
"A12","ILWE_AA_0268","34.58",34.97,"0.39","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0268"
"B1","CEWE_AA_0383","20.41",20.49,"0.24","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0383"
"B2","CEWE_AA_0383","20.29",20.49,"0.24","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0383"
"B3","CEWE_AA_0383","20.76",20.49,"0.24","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0383"
"B4","CEWE_AA_0283","30.57",32.36,"1.55","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0283"
"B5","CEWE_AA_0283","33.4",32.36,"1.55","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0283"
"B6","CEWE_AA_0283","33.1",32.36,"1.55","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0283"
"B7","ILWE_AA_0297","20.34",20.64,"0.31","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0297"
"B8","ILWE_AA_0297","20.62",20.64,"0.31","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0297"
"B9","ILWE_AA_0297","20.97",20.64,"0.31","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0297"
"B10","ILWE_AA_0297","32.56",32.48,"0.16","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0297"
"B11","ILWE_AA_0297","32.29",32.48,"0.16","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0297"
"B12","ILWE_AA_0297","32.59",32.48,"0.16","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0297"
"C1","CEWE_AA_0384","20.4",20.49,"0.35","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0384"
"C2","CEWE_AA_0384","20.2",20.49,"0.35","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0384"
"C3","CEWE_AA_0384","20.88",20.49,"0.35","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0384"
"C4","CEWE_AA_0384","35.26",34.12,"1.44","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0384"
"C5","CEWE_AA_0384","34.59",34.12,"1.44","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0384"
"C6","CEWE_AA_0384","32.5",34.12,"1.44","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0384"
"C7","ILWE_AA_0409","21.99",22.51,"0.45","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0409"
"C8","ILWE_AA_0409","22.78",22.51,"0.45","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0409"
"C9","ILWE_AA_0409","22.76",22.51,"0.45","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0409"
"C10","ILWE_AA_0409","36.15",35.89,"0.76","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0409"
"C11","ILWE_AA_0409","36.48",35.89,"0.76","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0409"
"C12","ILWE_AA_0409","35.02",35.89,"0.76","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0409"
"D1","CEWE_AA_0385","20.2",20.3,"0.09","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0385"
"D2","CEWE_AA_0385","20.37",20.3,"0.09","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0385"
"D3","CEWE_AA_0385","20.32",20.3,"0.09","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0385"
"D4","CEWE_AA_0385","35.26",32.8,"2.29","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0385"
"D5","CEWE_AA_0385","32.4",32.8,"2.29","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0385"
"D6","CEWE_AA_0385","30.74",32.8,"2.29","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0385"
"D7","ILWE_AA_0335","21.65",22.27,"0.55","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0335"
"D8","ILWE_AA_0335","22.46",22.27,"0.55","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0335"
"D9","ILWE_AA_0335","22.69",22.27,"0.55","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0335"
"D12","ILWE_AA_0335","35.94",NA,NA,"1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0335"
"E1","CEWE_AA_0386","21.1",21.15,"0.12","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0386"
"E2","CEWE_AA_0386","21.06",21.15,"0.12","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0386"
"E3","CEWE_AA_0386","21.28",21.15,"0.12","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0386"
"E4","CEWE_AA_0386","34.72",33.31,"1.36","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0386"
"E5","CEWE_AA_0386","33.19",33.31,"1.36","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0386"
"E6","CEWE_AA_0386","32.02",33.31,"1.36","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0386"
"E7","ILWE_AA_0336","22.02",22.34,"0.28","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0336"
"E8","ILWE_AA_0336","22.43",22.34,"0.28","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0336"
"E9","ILWE_AA_0336","22.56",22.34,"0.28","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0336"
"E10","ILWE_AA_0336","33.97",33.65,"0.53","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0336"
"E11","ILWE_AA_0336","33.04",33.65,"0.53","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0336"
"E12","ILWE_AA_0336","33.94",33.65,"0.53","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0336"
"F1","CEWE_AA_0387","20.65",20.59,"0.06","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0387"
"F2","CEWE_AA_0387","20.54",20.59,"0.06","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0387"
"F3","CEWE_AA_0387","20.59",20.59,"0.06","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0387"
"F4","CEWE_AA_0387","36.45",34.6,"2","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0387"
"F5","CEWE_AA_0387","34.88",34.6,"2","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0387"
"F6","CEWE_AA_0387","32.47",34.6,"2","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0387"
"F7","CEWE_AA_0367","20.36",20.64,"0.3","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0367"
"F8","CEWE_AA_0367","20.62",20.64,"0.3","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0367"
"F9","CEWE_AA_0367","20.96",20.64,"0.3","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0367"
"F10","CEWE_AA_0367","32.39",32.68,"0.38","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0367"
"F11","CEWE_AA_0367","32.53",32.68,"0.38","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0367"
"F12","CEWE_AA_0367","33.11",32.68,"0.38","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0367"
"G1","CEWE_AA_0296","20.33",20.18,"0.13","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0296"
"G2","CEWE_AA_0296","20.07",20.18,"0.13","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0296"
"G3","CEWE_AA_0296","20.14",20.18,"0.13","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0296"
"G4","CEWE_AA_0296","24.41",24.44,"0.14","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0296"
"G5","CEWE_AA_0296","24.32",24.44,"0.14","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0296"
"G6","CEWE_AA_0296","24.6",24.44,"0.14","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","CEWE","AA_0296"
"G7","ILWE_AA_0391","21.53",21.7,"0.24","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0391"
"G8","ILWE_AA_0391","21.59",21.7,"0.24","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0391"
"G9","ILWE_AA_0391","21.98",21.7,"0.24","1",NA,NA,"mouse "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0391"
"G10","ILWE_AA_0391","34.55",34.03,"0.93","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0391"
"G11","ILWE_AA_0391","32.96",34.03,"0.93","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0391"
"G12","ILWE_AA_0391","34.58",34.03,"0.93","1",NA,NA,"eimeria "," QPCR13.06.2018correct.XLS.csv","ILWE","AA_0391"
"A1","CEWE_AA_0422","18.66",18.25,"0.36","1",NA,NA,"mouse "," QPCR14.06.2018.XLS.csv","CEWE","AA_0422"
"A2","CEWE_AA_0422","18.06",18.25,"0.36","1",NA,NA,"mouse "," QPCR14.06.2018.XLS.csv","CEWE","AA_0422"
"A3","CEWE_AA_0422","18.02",18.25,"0.36","1",NA,NA,"mouse "," QPCR14.06.2018.XLS.csv","CEWE","AA_0422"
"A4","CEWE_AA_0422","32.12",31.5,"0.55","1",NA,NA,"eimeria "," QPCR14.06.2018.XLS.csv","CEWE","AA_0422"
