# File Name: qPCR_eimeria_field_faeces_JK_09022022_2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-02-09 12:17:00 PM UTC
# Run End Date/Time: 2022-02-09 01:35:11 PM UTC
# Run Duration: 78 minutes 10 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-02-09 12:52:46 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-02-09 12:53:35 PM UTC
"Well","Well Position","Reading Number","Target","Temperature","Fluorescence","Derivative"
"3","A3","57","Eim","76.90898132324219","52955.5859375","25444.455078125"
"3","A3","58","Eim","77.21105194091797","51250.203125","16651.578125"
"3","A3","59","Eim","77.51311492919922","50130.62109375","10646.2890625"
"3","A3","60","Eim","77.815185546875","48914.00390625","6958.3935546875"
"3","A3","61","Eim","78.11724853515625","48193.734375","5062.1337890625"
"3","A3","62","Eim","78.4193115234375","46747.66015625","4213.33984375"
"3","A3","63","Eim","78.72137451171875","44309.38671875","3762.979736328125"
"3","A3","64","Eim","79.02344512939453","42725.35546875","3457.892333984375"
"3","A3","65","Eim","79.32550811767578","40474.890625","3185.86767578125"
"3","A3","66","Eim","79.62757873535156","39360.0234375","2932.932373046875"
"3","A3","67","Eim","79.92964172363281","39915.01953125","2728.643798828125"
"3","A3","68","Eim","80.23170471191406","38761.13671875","2598.289306640625"
"3","A3","69","Eim","80.53377532958984","38761.69921875","2537.605224609375"
"3","A3","70","Eim","80.8358383178711","35663.0546875","2514.085205078125"
"3","A3","71","Eim","81.13790893554688","34562.55078125","2485.19140625"
"3","A3","72","Eim","81.43997192382812","34646.8046875","2417.663330078125"
"3","A3","73","Eim","81.74203491210938","33674.47265625","2297.617919921875"
"3","A3","74","Eim","82.04409790039062","31282.625","2130.6083984375"
