"","Mouse_ID","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Death","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Notes","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Feces_Weight","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","Ticks","eimeriaSpecies","MC.Eimeria","delta_ct_cewe_MminusE","Ct.Eimeria","Ct.Mus","IL.12","IRG6","CXCR3","IL-6","GBP2","IFNy","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IL17A_CD4","IFNy_CD8","Position","Ct_mean","Oocyst_Predict","COCE","CEWE","ILWE","CECE","COWE","SICE","Aspiculuris_sp","Taenia_sp","Hymenolepis_sp"
"1036","SK_2835","M",13.4392,52.88,2014,"m","d","d","d","d","d","d","d","94","100","100/125","100","100","80","dd","dd","dm","dd","dd","mm",14,0.2,"Dissection","10/8/14",0.0147,0,"d",NA,NA,NA,NA,"Hammer",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dom",15.24,76.6,NA,NA,NA,NA,NA,NA,0.2217,NA,NA,88.5,"10/7/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"1037","SK_2836","M",13.0161,52.8136,2014,"d","d","d","d","d","d","d","d","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",14,0,"Dissection","10/9/14",0.0243,0,"d",NA,NA,NA,NA,"Beetz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dom",17.73,80.8,NA,NA,NA,NA,NA,NA,0.121,NA,NA,84.6,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1038","SK_2837","F",13.0161,52.8136,2014,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0,"Dissection","10/9/14",0.0354,0,"",NA,NA,NA,NA,"Beetz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dom",19.69,82.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.3,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1039","SK_2838","F",13.0161,52.8136,2014,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0,"Dissection","10/9/14",NA,0,"",NA,NA,NA,NA,"Beetz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dom",25.3,87.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.8,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1040","SK_2839","M",13.8433,53.0942,2014,"d","m","m","m","m","d","m","m",NA,"95","125","120","90/100","80",NA,"mm","mm","mm","dm","mm",13,0.833333333,"Dissection","10/9/14",0.0293,0,"m",NA,NA,NA,NA,"Friedrichsfelde 11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",15.37,77.7,NA,NA,NA,NA,NA,NA,0.0726,NA,NA,69.3,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1041","SK_2840","M",13.8433,53.0942,2014,"d","m","m","m","m","d","m","m","100","95","125","120","70/90","80/100","mm","mm","mm","mm","mm","dm",14,0.85,"Dissection","10/9/14",0.0306,0,"m",NA,NA,NA,NA,"Friedrichsfelde 11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",21.73,86.8,NA,NA,NA,NA,NA,NA,0.1168,NA,NA,78.8,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1042","SK_2841","F",13.8433,53.0942,2014,"d",NA,"mm","mm","mm","dd","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,0.88,"Dissection","10/9/14",0.0288,0,"",NA,NA,NA,NA,"Friedrichsfelde 11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",18.58,84.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.5,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1043","SK_2842","F",13.8433,53.0942,2014,"d",NA,"mm","mm","mm","dd","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,0.88,"Dissection","10/9/14",0.0354,0,"",NA,NA,NA,NA,"Friedrichsfelde 11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",20.67,87.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.3,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1044","SK_2843","M",13.8433,53.0942,2014,"d","m","m","m","m","d","m","m","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",14,0.9,"Dissection","10/9/14",0.019,0,"m",NA,NA,NA,NA,"Friedrichsfelde 11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",16.6,78.6,NA,NA,NA,NA,NA,NA,0.1128,NA,NA,71.1,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1045","SK_2844","M",13.666418,52.733898,2014,"d","d","d","m","d","d","d","d","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",14,0.05,"Dissection","10/9/14",0.0258,0,"d",NA,NA,NA,NA,"Danewitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dom",18.22,83.7,NA,NA,NA,NA,NA,NA,0.2239,NA,NA,93.1,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1046","SK_2845","F",14.1825,52.7914,2014,"m",NA,"mm","mm","dm","dm","mm","mm","94/100","95","125","120","90","80","dm","mm","mm","mm","mm","mm",13,0.88,"Dissection","10/9/14",0.0203,0,"",NA,NA,NA,NA,"Neurüdnitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",20.97,80.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.5,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1047","SK_2846","F",14.1825,52.7914,2014,"d",NA,"mm","mm","mm","mm","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,0.96,"Dissection","10/9/14",0.0435,0,"",NA,NA,NA,NA,"Neurüdnitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",16.89,82.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.9,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1048","SK_2847","M",13.666418,52.733898,2014,"d","d","d","d","d","d","d","d","94","100","100","100","90","100","dd","dd","dd","dd","mm","dd",14,0.1,"Dissection","10/9/14",0.0414,0,"d",NA,NA,NA,NA,"Danewitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dom",12.44,74.2,NA,NA,NA,NA,NA,NA,0.0098,NA,NA,80.7,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1049","SK_2848","M",13.666418,52.733898,2014,"d","d","d","m","d","d","d","d","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",14,0.05,"Dissection","10/9/14",0.0485,0,"d",NA,NA,NA,NA,"Danewitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dom",15.62,76.6,NA,NA,NA,NA,NA,NA,0.101,NA,NA,79.5,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1050","SK_2849","F",14.1825,52.7914,2014,"d",NA,"mm","mm","mm","mm","mm","mm","100","95","100","120","70","80","mm","mm","dd","mm","mm","mm",13,0.88,"Dissection","10/9/14",0.0878,0,"",NA,NA,NA,NA,"Neurüdnitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",21.23,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.3,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1051","SK_2850","F",14.2408,52.7883,2014,"d",NA,"mm","mm","mm","dm","mm","mm","100","95","125","120","70","80","mm","mm","mm","mm","mm","mm",13,0.92,"Dissection","10/9/14",0.0608,0,"",NA,NA,NA,NA,"Zäckericker Loose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",21.81,87.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.4,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1052","SK_2867","M",12.3977777778,50.1058333333,2014,"d",NA,"m","m","m","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Dissection","9/24/14",NA,NA,"m",NA,NA,NA,NA,"Jindřichov 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.16,59.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,"9/24/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"1053","SK_2872","M",12.4703,50.1147,2014,"m",NA,"m","m","m","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Dissection","9/25/14",NA,NA,"m",NA,NA,NA,NA,"Nebanice 10 Farm Pub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.68,75.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.3,"9/24/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"1054","SK_2882","M",12.4544444444,50.1058333333,2014,"m",NA,"m","m","m","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Dissection","9/27/14",NA,NA,"m",NA,NA,NA,NA,"Loužek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.88,74.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.3,"9/27/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"1055","SK_2883","M",12.4544444444,50.1058333333,2014,"m",NA,"m","m","m","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Dissection","9/27/14",NA,NA,"m",NA,NA,NA,NA,"Loužek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.1,"9/27/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"1056","SK_2890","F",12.5269,52.9086,2014,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0,"Dissection","10/6/14",NA,NA,"",NA,NA,NA,NA,"Brunn 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dom",8.44,61.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,"10/6/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"1057","SK_2891","M",13.7327777778,52.9788888889,2014,"",NA,"d/m","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,"Dead, see note","10/8/14",NA,NA,"",NA,"Most probably Apodemus",NA,NA,"Joachimstahl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.04,82.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.3,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"1058","SK_2892","F",13.666418,52.733898,2014,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","90","100","dd","dd","dd","dd","mm","dd",13,0.08,"Dissection","10/8/14",NA,NA,"",NA,NA,NA,NA,"Danewitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dom",8.9,62.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"1059","SK_2893","M",13.666418,52.733898,2014,"d",NA,"d","d","d","d","d","d","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0,"Dissection","10/8/14",NA,NA,"",NA,NA,NA,NA,"Danewitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dom",8.78,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.9,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"1060","SK_2894","F",14.1825,52.7914,2014,"m",NA,"mm","mm","mm","mm","mm","mm","100","95","100/125","120","70/90","80","mm","mm","dm","mm","mm","mm",13,0.96,"Dissection","10/8/14",NA,NA,"",NA,NA,NA,NA,"Neurüdnitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",7.24,61.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"1061","SK_2895","F",14.2408,52.7883,2014,"d",NA,"mm","mm","mm","mm","mm","mm","100","95","125","120","70/100","80/100","mm","mm","mm","mm","dm","dm",13,0.88,"Dissection","10/8/14",NA,NA,"",NA,NA,NA,NA,"Zäckericker Loose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",12.16,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.3,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"1062","SK_2896","F",13.345,52.7886,2014,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0,"Dissection","10/9/14",NA,0,"",NA,NA,NA,NA,"Schmachtenhagen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dom",7.42,60.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.7,"10/9/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1063","SK_2897","F",14.1189,52.8367,2014,"d",NA,"mm","dm","","dd","mm","mm","100","95","100/125","120","90","100","mm","mm","dm","mm","mm","dd",12,0.695652174,"Dissection","10/9/14",NA,NA,"",NA,NA,NA,NA,"Hohenwutzen 30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",7.52,63.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,"10/9/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"1064","SK_2898","F",14.1189,52.8367,2014,"d",NA,"mm","mm","mm","dd","mm","mm","100","95","125","120","90","100","mm","mm","mm","mm","mm","dd",13,0.8,"Dissection","10/9/14",NA,NA,"",NA,NA,NA,NA,"Hohenwutzen 30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",10.54,65.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.2,"10/9/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"1065","SK_2899","M",14.1189,52.8367,2014,"d","m","m","m","m","d","m","m","100","95","100/125","120","70/100","100","mm","mm","dm","mm","dm","dd",14,0.7,"Dissection","10/9/14",NA,NA,"",NA,NA,NA,NA,"Hohenwutzen 30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",9.51,64.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.9,"10/9/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"1066","SK_2900","F",13.8089,52.9625,2014,"m",NA,"mm","mm","mm","mm","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,1,"Dissection","10/10/14",NA,NA,"",NA,NA,NA,NA,"Althüttendorf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",11.84,70.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.3,"10/10/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"1067","SK_2905","M",14.1825,52.7914,2014,"d","m","m","m","m","m","m","m","100","95","125","120","70/100","80","mm","mm","mm","mm","dm","mm",14,0.9,"Dissection","10/9/14",0.0882,0,"m",NA,NA,NA,NA,"Neurüdnitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",20.38,85.6,NA,NA,NA,NA,NA,NA,0.2247,NA,NA,79.1,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1068","SK_2906","F",14.2408,52.7883,2014,"d",NA,"mm","mm","mm","dm","mm","mm","94/100","95","125","100/120","70","100","dm","mm","mm","dm","mm","dd",13,0.76,"Dissection","10/9/14",0.0623,0,"",NA,NA,NA,NA,"Zäckericker Loose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",15.99,81.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.9,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1069","SK_2907","F",14.2408,52.7883,2014,"d",NA,"mm","mm","mm","dm","mm","mm","100","95","125","100/120","70/100","100","mm","mm","mm","dm","dm","dd",13,0.76,"Dissection","10/9/14",0.086,0,"",NA,NA,NA,NA,"Zäckericker Loose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",16.01,78.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1070","SK_2908","F",13.64,52.716944,2014,"d",NA,"dd","mm","dd","dd","dd","dd","94/100","100","100","100","70/90","100","dm","dd","dd","dd","mm","dd",13,0.2,"Dissection","10/9/14",0.0258,2,"",NA,NA,NA,NA,"Rüdnitz 21",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dom",11.63,67.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1071","SK_2909","F",13.8153,53.1611,2014,"m",NA,"mm","mm","mm","dd","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,0.92,"Dissection","10/9/14",0.037,0,"",NA,NA,NA,NA,"Flieth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",15.32,81.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.2,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1072","SK_2910","F",13.8153,53.1611,2014,"m",NA,"mm","mm","mm","dd","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,0.92,"Dissection","10/9/14",0.0363,0,"",NA,NA,NA,NA,"Flieth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",14.41,78.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,"10/8/14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
