"Transect","Mouse_ID","Sex","Longitude","Latitude","Year","Body_weight","Cysticercus","Trichuris_muris","Aspiculuris_tetraptera","Syphacia_obvelata","Flea","Dissection","Capture","Mastophorus_muris","Hymenolepis_microstoma","Heterakis_spumosa","Mesocestoides","Catenotaenia_pusilla","Body_length","Tail_length","mtBamH","Zfy2","Y","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","HI_NLoci","HI","Dist0","REGion","SRY1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","Dist","Hymenolepis","Oxyurids","Mix_Syphacia_Aspiculuris","State","Status","Species","Dissectors","Embryo_left","Embryo_right","Feces_weight","Hymenolepis_diminiuta","Heligmosomoides_polygurus"
"HZ_BR","AA_0430","M",14.277127,52.68668,2017,10.31,0,0,0,10,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","Czech",NA,NA,"0.64","0",0
"HZ_BR","AA_0431","M",14.272369,52.682237,2017,12.98,0,0,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","Czech",NA,NA,"0.68","0",0
"HZ_BR","AA_0432","F",13.669169,52.493842,2017,11.54,0,0,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","Czech","0",0,"0.48","0",0
"HZ_BR","AA_0433","F",14.272369,52.682267,2017,12.23,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","Czech",NA,NA,"0.01",NA,NA
"HZ_BR","AA_0434","M",13.64217,53.237406,2017,13.07,0,1,0,2,"TRUE",NA,NA,0,"0",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","Czech",NA,NA,"0.16","0",0
"HZ_BR","AA_0435","M",13.64217,53.237406,2017,18.13,0,0,55,1,"FALSE",NA,NA,0,"6",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","Czech",NA,NA,"0.69","0",0
"HZ_BR","AA_0436","F",14.26037,52.087884,2017,16.31,0,0,0,1,"FALSE",NA,NA,0,"0.64",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","Czech","0",0,"0.64","TRUE",0
"HZ_BR","AA_0437","M",13.669169,52.493842,2017,5.5,0,0,0,4,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","young","Mus musculus","Czech",NA,NA,"0.1","0",0
"HZ_BR","AA_0438","M",13.6506,53.2108,2017,10.87,0,0,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","Czech",NA,NA,"0.32","0",0
"HZ_BR","AA_0439","M",14.075887,52.173734,2017,17.88,0,0,0,0,"FALSE",NA,NA,0,"0.49",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","Czech",NA,NA,"0.49","FALSE",0
"HZ_BR","AA_0440","F",14.26037,52.087884,2017,20.71,0,0,4,0,"TRUE",NA,NA,0,"0.81",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","Czech","0",0,"0.81","TRUE",0
"HZ_BR","AA_0441","F",14.26037,52.087884,2017,13.8,0,0,0,3,"FALSE",NA,NA,0,"0.11",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","Czech","0",0,"0.11","TRUE",0
"HZ_BR","AA_0442","M",14.270012,52.043945,2017,15.35,0,0,0,43,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","Czech",NA,NA,"0.43","0",0
"HZ_BR","AA_0443","M",14.26037,52.087884,2017,18.96,0,0,0,0,"FALSE",NA,NA,0,"0.26",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","Czech",NA,NA,"0.26","FALSE",0
"HZ_BR","AA_0444","F",14.270012,52.043945,2017,11.48,0,0,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","Czech","0",0,"0.68","0",0
"HZ_BR","AA_0445","F",14.227153,52.075081,2017,16.61,0,0,0,0,"FALSE",NA,NA,0,"0.56",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","Czech","0",0,"0.56","FALSE",0
"HZ_BR","AA_0446","M",14.277127,52.68668,2017,8.89,0,0,0,0,"TRUE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","German",NA,NA,"0.23","0",0
"HZ_BR","AA_0447",NA,14.272369,52.682267,2017,6.22,0,0,0,0,"TRUE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"Mus musculus","German",NA,NA,"0.2","0",0
"HZ_BR","AA_0448",NA,13.669169,52.493842,2017,9.3,0,0,0,2,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"Mus musculus","German",NA,NA,"0.51","0",0
"HZ_BR","AA_0449","M",13.6506,53.2108,2017,17.39,0,0,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","German",NA,NA,"0.05","0",0
"HZ_BR","AA_0450","F",13.6506,53.2108,2017,17.64,0,0,0,0,"TRUE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","German",NA,NA,"0.08","0",0
"HZ_BR","AA_0451","F",13.6506,53.2108,2017,14.01,0,0,0,3,"FALSE",NA,NA,0,"0",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","German","0",0,"0.2","0",0
"HZ_BR","AA_0452","F",13.6506,53.2108,2017,9.69,0,0,0,2,"FALSE",NA,NA,0,"0",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","German","0",0,"0.23","0",0
"HZ_BR","AA_0453","M",14.26037,52.087884,2017,13.61,0,0,0,0,"FALSE",NA,NA,0,"0.19",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","German",NA,NA,"0.19","FALSE",0
"HZ_BR","AA_0454","F",14.26037,52.087884,2017,8.99,0,0,0,0,"TRUE",NA,NA,0,"0.26 but in the same cage as AA_0463!!!!",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","young","Mus musculus","German","0",0,"0.26 but in the same cage as AA_0463!!!!","FALSE",0
"HZ_BR","AA_0455","F",14.26037,52.087884,2017,13.35,0,0,0,0,"FALSE",NA,NA,0,"0.54",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","German","0",0,"0.54","FALSE",0
"HZ_BR","AA_0456","M",13.6506,53.2108,2017,8.65,0,0,0,2,"TRUE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","German",NA,NA,"0.49","0",0
"HZ_BR","AA_0457","F",14.270012,52.043945,2017,9.57,0,0,0,0,"TRUE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","young","Mus musculus","German","0",0,"0.59","0",0
"HZ_BR","AA_0458","F",14.270012,52.043945,2017,15.58,0,0,0,2,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","German","0",0,"0.58","0",0
"HZ_BR","AA_0459","F",14.26037,52.087884,2017,10.88,0,0,0,0,"TRUE",NA,NA,0,"0.53",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","German","0",0,"0.53","FALSE",0
"HZ_BR","AA_0460","F",13.669169,52.493842,2017,5.32,0,0,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","young","Mus musculus","German","0",0,"0.76","0",0
"HZ_BR","AA_0461","M",13.669169,52.493842,2017,8.38,0,0,0,4,"TRUE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","German",NA,NA,"0.01","0",0
"HZ_BR","AA_0462",NA,13.669169,52.493842,2017,9.38,0,0,0,9,"TRUE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"Mus musculus","German",NA,NA,"0.17","0",0
"HZ_BR","AA_0463","F",14.26037,52.087884,2017,13.56,0,0,0,26,"TRUE",NA,NA,0,"0.01",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","young","Mus musculus","German","0",0,"0.01","TRUE",0
"HZ_BR","AA_0464","F",13.518458,52.410749,2017,28.55,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","pregnant","Mus musculus","German","1",4,NA,NA,NA
"HZ_BR","AA_0465","M",13.3047,52.9936,2017,16.78,0,0,0,1,"TRUE",NA,NA,0,"0.38",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","Czech",NA,NA,"0.38","TRUE",3
"HZ_BR","AA_0466","F",13.3047,52.9936,2017,13.1,0,0,0,2,"FALSE",NA,NA,0,"0.53",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","Czech","0",0,"0.53","TRUE",0
"HZ_BR","AA_0467","F",13.3047,52.9936,2017,16.02,0,0,2,0,"TRUE",NA,NA,0,"0.5",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","Czech","0",0,"0.5","TRUE",0
"HZ_BR","AA_0468","F",13.670403,52.493864,2017,3.65,0,0,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","young","Mus musculus","Czech","0",0,"0.22","0",0
"HZ_BR","AA_0469","F",13.92511,51.944782,2017,12.73,0,0,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","German","0",0,"444","0",0
"HZ_BR","AA_0470","F",13.92511,51.944782,2017,13.5,0,0,0,1,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","German","0",0,"323","0",0
"HZ_BR","AA_0471","M",13.670926,51.959192,2017,14.26,0,0,0,99,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","German",NA,NA,"393","0",0
"HZ_BR","AA_0472","F",13.530131,52.017078,2017,17.64,0,0,0,25,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Pet mus musculus","German","0",0,NA,"0",0
"HZ_BR","AA_0473","M",13.530131,52.017078,2017,20.6,0,0,0,0,"FALSE",NA,NA,8,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Pet mus musculus","German",NA,NA,NA,"0",0
"HZ_BR","AA_0474","F",13.530131,52.017078,2017,17.51,0,0,0,40,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Pet mus musculus","German","0",0,NA,"0",0
"HZ_BR","AA_0475","M",13.530131,52.017078,2017,13.5,0,0,0,45,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Pet mus musculus","German","0",0,NA,"0",0
"HZ_BR","AA_0476",NA,13.530131,52.017078,2017,16.41,0,0,0,0,"TRUE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"Pet mus musculus","German","0",0,NA,"0",0
"HZ_BR","AA_0477","F",13.530131,52.017078,2017,24.06,0,0,0,40,"FALSE",NA,NA,50,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Pet mus musculus","German","0",0,NA,"0",0
"HZ_BR","AA_0478","M",13.530131,52.017078,2017,17.66,0,0,0,80,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Pet mus musculus","German","0",0,NA,"0",0
"HZ_BR","AA_0479","F",13.528597,52.015121,2017,19.79,0,0,2,0,"FALSE",NA,NA,3,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Pet mus musculus","German","0",0,NA,"0",0
"HZ_BR","AA_0480","M",13.528597,52.015121,2017,18.52,0,0,0,0,"TRUE",NA,NA,2,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Pet mus musculus","German",NA,NA,NA,"0",0
"HZ_BR","AA_0481","M",13.528597,52.015121,2017,12.89,0,0,0,40,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Pet mus musculus","German","0",0,NA,"0",0
"HZ_BR","AA_0482","F",13.528597,52.015121,2017,28.6,0,0,0,45,"FALSE",NA,NA,4,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Pet mus musculus","German","0",0,NA,"0",0
"HZ_BR","AA_0483",NA,13.528597,52.015121,2017,18.31,0,0,15,45,"FALSE",NA,NA,1,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"Pet mus musculus","German","0",0,NA,"0",0
"HZ_BR","AA_0484","M",13.528597,52.015121,2017,23.79,0,0,0,0,"FALSE",NA,NA,1,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Pet mus musculus","German","0",0,NA,"0",0
"HZ_BR","AA_0485","M",13.528597,52.015121,2017,17.92,0,0,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Pet mus musculus","German","0",0,NA,"0",0
"HZ_BR","AA_0486","M",13.528597,52.015121,2017,20.48,0,0,0,35,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Pet mus musculus","German","0",0,NA,"0",0
"HZ_BR","AA_0487","F",13.528597,52.015121,2017,14.54,0,0,0,6,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Pet mus musculus","German","0",0,NA,"0",0
"HZ_BR","AA_0488","F",13.528597,52.015121,2017,16.55,0,0,0,48,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Pet mus musculus","German","0",0,NA,"0",0
"HZ_BR","AA_0489","F",11.4812,53.84506,2017,20.85,0,0,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","pregnant","Mus musculus","German","0",0,"786","0",0
"HZ_BR","AA_0490","M",11.4812,53.84506,2017,17.5,0,0,0,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","German",NA,NA,"825","0",0
"HZ_BR","AA_0491","M",11.4812,53.84506,2017,17.79,0,0,10,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","German",NA,NA,"863","0",0
"HZ_BR","AA_0492","M",11.4812,53.84506,2017,NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","German",NA,NA,"0",NA,NA
"HZ_BR","AA_0493","M",11.4812,53.84506,2017,NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","young","Mus musculus","German",NA,NA,"0",NA,NA
"HZ_BR","AA_0494","M",11.6069,53.94049,2017,NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",NA,"Mus musculus","German",NA,NA,"0",NA,NA
"HZ_BR","AA_0495","M",11.6069,53.94049,2017,NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","German",NA,NA,"184",NA,NA
"HZ_BR","AA_0496","F",11.6069,53.94049,2017,15992,0,0,33,0,"TRUE",NA,NA,0,"0",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","German","0",0,"726","0",0
"HZ_BR","AA_0497","M",11.6069,53.94049,2017,13985,0,0,284,0,"FALSE",NA,NA,0,"0",10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","German",NA,NA,"651","0",0
"HZ_BR","AA_0498","M",11.6069,53.94049,2017,16541,0,0,28,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","German",NA,NA,"0.52","0",0
"HZ_BR","AA_0499","M",11.6069,53.94049,2017,14472,0,0,110,0,"FALSE",NA,NA,0,"0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","adult","Mus musculus","German",NA,NA,"471","0",0
